"001-ANTHONY CITY HALL" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,10 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"EARLY VOTING" ,1 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"Total" ,20 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"ELECTION DAY" ,10 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"EARLY VOTING" ,4 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"Total" ,14 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,9 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,0 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,9 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,20 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,7 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,27 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,12 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"EARLY VOTING" ,1 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"Total" ,13 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"ELECTION DAY" ,15 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"EARLY VOTING" ,6 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"Total" ,21 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"ELECTION DAY" ,25 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"EARLY VOTING" ,3 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"Total" ,28 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"ELECTION DAY" ,11 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EDAY" ,0 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"EARLY VOTING" ,5 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EARLY" ,0 ,
"002-VINTON VILLAGE HALL" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"Total" ,16 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,19 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING" ,7 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,26 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"ELECTION DAY" ,5 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"EARLY VOTING" ,0 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EARLY" ,2 ,
"003-CANUTILLO MIDDLE" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"Total" ,7 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"ELECTION DAY" ,8 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"EARLY VOTING" ,0 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EARLY" ,2 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,10 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,16 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING" ,5 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,21 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"ELECTION DAY" ,7 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"EARLY VOTING" ,3 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EARLY" ,2 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"Total" ,12 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"ELECTION DAY" ,15 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"EARLY VOTING" ,2 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"Total" ,17 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"ELECTION DAY" ,12 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"EARLY VOTING" ,3 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"Total" ,15 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,10 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING" ,2 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EARLY" ,2 ,
"003-CANUTILLO MIDDLE" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"Total" ,14 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"ELECTION DAY" ,16 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"EARLY VOTING" ,15 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"Total" ,31 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"ELECTION DAY" ,7 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"EARLY VOTING" ,11 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"Total" ,18 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,14 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,15 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"Total" ,29 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"ELECTION DAY" ,10 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"EARLY VOTING" ,11 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"Total" ,21 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"ELECTION DAY" ,13 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"EARLY VOTING" ,13 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"Total" ,26 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"ELECTION DAY" ,11 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"EARLY VOTING" ,13 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"Total" ,24 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,15 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,15 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,30 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,10 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,12 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,22 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,9 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"EARLY VOTING" ,15 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"Total" ,24 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"ELECTION DAY" ,16 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"EARLY VOTING" ,13 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"Total" ,29 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"ELECTION DAY" ,13 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"EARLY VOTING" ,13 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"Total" ,26 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"ELECTION DAY" ,11 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EDAY" ,0 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"EARLY VOTING" ,17 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EARLY" ,0 ,
"003-CANUTILLO MIDDLE" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"Total" ,28 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,16 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EDAY" ,0 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING" ,10 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EARLY" ,1 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,27 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"ELECTION DAY" ,2 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EDAY" ,0 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"EARLY VOTING" ,2 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EARLY" ,0 ,
"004-CANUTILLO ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"Total" ,4 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"ELECTION DAY" ,4 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EDAY" ,0 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"EARLY VOTING" ,7 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EARLY" ,1 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,12 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,12 ,
"004-CANUTILLO ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
