Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,187,89.05%,16,,118,53
DEM Kathy Cheng,23,10.95%,6,,13,4
Total Votes Cast,210,100.00%,22,,131,57
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
14 Muldoon,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,182,85.85%,15,,115,52
DEM Staci Williams,27,12.74%,8,,14,5
LIB William Bryan Strange III,3,1.42%,0,,3,0
Total Votes Cast,212,100.00%,23,,132,57
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,183,85.92%,15,,115,53
DEM Gisela D. Triana,29,13.62%,8,,16,5
LIB Tom Oxford,1,0.47%,0,,1,0
Total Votes Cast,213,100.00%,23,,132,58
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,189,88.73%,17,,118,54
DEM Elizabeth Davis Frizell,24,11.27%,6,,14,4
Total Votes Cast,213,100.00%,23,,132,58
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,182,86.67%,15,,118,49
DEM Tina Clinton,28,13.33%,7,,14,7
Total Votes Cast,210,100.00%,22,,132,56
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
14 Muldoon,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,186,88.15%,16,,118,52
DEM Brandon Birmingham,25,11.85%,7,,13,5
Total Votes Cast,211,100.00%,23,,131,57
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,177,83.49%,15,,112,50
DEM Marsha Burnett-Webster,29,13.68%,8,,14,7
LIB Trip Seibold,6,2.83%,0,,5,1
Total Votes Cast,212,100.00%,23,,131,58
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,191,90.09%,17,,120,54
DEM Michael Antalan,21,9.91%,6,,11,4
Total Votes Cast,212,100.00%,23,,131,58
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,199,100.00%,20,,125,54
Total Votes Cast,199,100.00%,20,,125,54
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
14 Muldoon,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,183,87.56%,15,,117,51
DEM Darlene Byrne,26,12.44%,8,,12,6
Total Votes Cast,209,100.00%,23,,129,57
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,147,100.00%,16,,90,41
Total Votes Cast,147,100.00%,16,,90,41
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,206,100.00%,21,,126,59
Total Votes Cast,206,100.00%,21,,126,59
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,190,100.00%,19,,120,51
Total Votes Cast,190,100.00%,19,,120,51
County Commissioner Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Harvey Berckenhoff,200,100.00%,20,,125,55
Total Votes Cast,200,100.00%,20,,125,55
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
14 Muldoon,,,,,,
Constable Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Robert H. Chambers,203,100.00%,20,,126,57
Total Votes Cast,203,100.00%,20,,126,57
Board of Trustee Position 4 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Ramon Lopez Jr,155,100.00%,17,,100,38
Total Votes Cast,155,100.00%,17,,100,38
Board of Trustee Position 5 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
LaVerne Dornak,95,58.28%,8,,62,25
Dan Sullivan,68,41.72%,9,,43,16
Total Votes Cast,163,100.00%,17,,105,41
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
15 Cistern,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,266,81.85%,21,,138,107
DEM Joseph R. Biden / Kamala D.Harris,53,16.31%,9,,33,11
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",4,1.23%,0,,2,2
GRN Howie Hawkins / Angela Walker,1,0.31%,0,,0,1
Write-In Totals,1,0.31%,0,,0,1
Total Votes Cast,325,100.00%,30,,173,122
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,264,81.48%,23,,134,107
"DEM Mary ""MJ"" Hegar",54,16.67%,9,,33,12
LIB Kerry Douglas McKennon,5,1.54%,0,,4,1
GRN David B. Collins,1,0.31%,0,,0,1
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,324,100.00%,32,,171,121
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,265,81.54%,24,,134,107
DEM Mike Siegel,51,15.69%,9,,33,9
LIB Roy Ericksen,9,2.77%,0,,5,4
Total Votes Cast,325,100.00%,33,,172,120
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
15 Cistern,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",260,80.75%,23,,134,103
DEM Chrysta Castaneda,53,16.46%,9,,32,12
LIB Matt Sterett,7,2.17%,0,,5,2
"GRN Katija ""Kat"" Gruene",2,0.62%,0,,1,1
Total Votes Cast,322,100.00%,32,,172,118
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,261,81.56%,23,,133,105
DEM Amy Clark Meachum,55,17.19%,9,,36,10
LIB Mark Ash,4,1.25%,0,,2,2
Total Votes Cast,320,100.00%,32,,171,117
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,263,82.97%,23,,138,102
DEM Kathy Cheng,54,17.03%,9,,33,12
Total Votes Cast,317,100.00%,32,,171,114
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
15 Cistern,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,260,81.76%,23,,132,105
DEM Staci Williams,55,17.30%,9,,35,11
LIB William Bryan Strange III,3,0.94%,0,,3,0
Total Votes Cast,318,100.00%,32,,170,116
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,259,81.45%,22,,134,103
DEM Gisela D. Triana,55,17.30%,10,,33,12
LIB Tom Oxford,4,1.26%,0,,3,1
Total Votes Cast,318,100.00%,32,,170,116
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,263,82.70%,23,,136,104
DEM Elizabeth Davis Frizell,55,17.30%,9,,35,11
Total Votes Cast,318,100.00%,32,,171,115
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,261,82.33%,23,,136,102
DEM Tina Clinton,56,17.67%,9,,34,13
Total Votes Cast,317,100.00%,32,,170,115
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
15 Cistern,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,264,83.02%,23,,137,104
DEM Brandon Birmingham,54,16.98%,9,,34,11
Total Votes Cast,318,100.00%,32,,171,115
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,257,80.82%,23,,131,103
DEM Marsha Burnett-Webster,54,16.98%,9,,36,9
LIB Trip Seibold,7,2.20%,0,,4,3
Total Votes Cast,318,100.00%,32,,171,115
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,271,84.69%,25,,138,108
DEM Michael Antalan,49,15.31%,8,,31,10
Total Votes Cast,320,100.00%,33,,169,118
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,285,100.00%,27,,150,108
Total Votes Cast,285,100.00%,27,,150,108
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
15 Cistern,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,261,82.59%,23,,136,102
DEM Darlene Byrne,55,17.41%,9,,34,12
Total Votes Cast,316,100.00%,32,,170,114
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,204,100.00%,20,,116,68
Total Votes Cast,204,100.00%,20,,116,68
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,293,100.00%,29,,154,110
Total Votes Cast,293,100.00%,29,,154,110
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,272,100.00%,23,,153,96
Total Votes Cast,272,100.00%,23,,153,96
County Commissioner Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Harvey Berckenhoff,288,100.00%,29,,151,108
Total Votes Cast,288,100.00%,29,,151,108
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
15 Cistern,,,,,,
Constable Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Robert H. Chambers,287,100.00%,29,,152,106
Total Votes Cast,287,100.00%,29,,152,106
Board of Trustee Position 4 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Ramon Lopez Jr,229,100.00%,18,,128,83
Total Votes Cast,229,100.00%,18,,128,83
Board of Trustee Position 5 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
LaVerne Dornak,166,62.88%,17,,89,60
Dan Sullivan,98,37.12%,9,,55,34
Total Votes Cast,264,100.00%,26,,144,94
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,842,74.38%,65,,489,288
DEM Joseph R. Biden / Kamala D.Harris,278,24.56%,63,,122,93
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",8,0.71%,0,,2,6
GRN Howie Hawkins / Angela Walker,1,0.09%,0,,1,0
Write-In Totals,3,0.26%,1,,2,0
Total Votes Cast,"1,132",100.00%,129,,616,387
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,822,73.33%,67,,481,274
"DEM Mary ""MJ"" Hegar",281,25.07%,60,,122,99
LIB Kerry Douglas McKennon,11,0.98%,1,,4,6
GRN David B. Collins,7,0.62%,0,,4,3
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,"1,121",100.00%,128,,611,382
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,829,74.15%,69,,479,281
DEM Mike Siegel,274,24.51%,58,,121,95
LIB Roy Ericksen,15,1.34%,1,,8,6
Total Votes Cast,"1,118",100.00%,128,,608,382
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",815,73.09%,61,,480,274
DEM Chrysta Castaneda,278,24.93%,65,,119,94
LIB Matt Sterett,18,1.61%,2,,9,7
"GRN Katija ""Kat"" Gruene",4,0.36%,0,,3,1
Total Votes Cast,"1,115",100.00%,128,,611,376
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,809,73.08%,64,,477,268
DEM Amy Clark Meachum,280,25.29%,61,,126,93
LIB Mark Ash,18,1.63%,2,,6,10
Total Votes Cast,"1,107",100.00%,127,,609,371
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,833,75.87%,67,,484,282
DEM Kathy Cheng,265,24.13%,61,,121,83
Total Votes Cast,"1,098",100.00%,128,,605,365
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,813,74.04%,67,,478,268
DEM Staci Williams,268,24.41%,59,,117,92
LIB William Bryan Strange III,17,1.55%,1,,7,9
Total Votes Cast,"1,098",100.00%,127,,602,369
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,808,73.19%,65,,476,267
DEM Gisela D. Triana,274,24.82%,61,,119,94
LIB Tom Oxford,22,1.99%,2,,8,12
Total Votes Cast,"1,104",100.00%,128,,603,373
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,821,74.98%,63,,484,274
DEM Elizabeth Davis Frizell,274,25.02%,63,,120,91
Total Votes Cast,"1,095",100.00%,126,,604,365
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,825,75.90%,64,,486,275
DEM Tina Clinton,262,24.10%,62,,115,85
Total Votes Cast,"1,087",100.00%,126,,601,360
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,822,75.62%,59,,481,282
DEM Brandon Birmingham,265,24.38%,63,,118,84
Total Votes Cast,"1,087",100.00%,122,,599,366
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,799,72.97%,66,,467,266
DEM Marsha Burnett-Webster,265,24.20%,59,,116,90
LIB Trip Seibold,31,2.83%,2,,16,13
Total Votes Cast,"1,095",100.00%,127,,599,369
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,859,77.74%,75,,494,290
DEM Michael Antalan,246,22.26%,53,,113,80
Total Votes Cast,"1,105",100.00%,128,,607,370
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,967,100.00%,91,,570,306
Total Votes Cast,967,100.00%,91,,570,306
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,834,76.44%,71,,486,277
DEM Darlene Byrne,257,23.56%,56,,117,84
Total Votes Cast,"1,091",100.00%,127,,603,361
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,827,100.00%,94,,485,248
Total Votes Cast,827,100.00%,94,,485,248
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,"1,010",100.00%,101,,579,330
Total Votes Cast,"1,010",100.00%,101,,579,330
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,943,100.00%,75,,562,306
Total Votes Cast,943,100.00%,75,,562,306
County Commissioner Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Harvey Berckenhoff,"1,000",100.00%,98,,576,326
Total Votes Cast,"1,000",100.00%,98,,576,326
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
Constable Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Robert H. Chambers,999,100.00%,99,,578,322
Total Votes Cast,999,100.00%,99,,578,322
Board of Trustee Position 4 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Ramon Lopez Jr,911,100.00%,97,,537,277
Total Votes Cast,911,100.00%,97,,537,277
Board of Trustee Position 5 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
LaVerne Dornak,563,55.63%,73,,306,184
Dan Sullivan,449,44.37%,46,,261,142
Total Votes Cast,"1,012",100.00%,119,,567,326
Mayor Flatonia,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
James Longmire,152,30.40%,14,,74,64
Bryan Milson,348,69.60%,48,,182,118
Total Votes Cast,500,100.00%,62,,256,182
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
16 Flatonia,,,,,,
City Councilman Flatonia,,,,,,
Vote For 2,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Pamela Stolarski,145,18.69%,15,,82,48
Mark Eversole,202,26.03%,28,,116,58
Allen Kocian,228,29.38%,26,,123,79
Donna Cockrell,201,25.90%,37,,113,51
Total Votes Cast,776,100.00%,106,,434,236
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
17 Praha,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Donald J. Trump / Michael R. Pence,316,87.74%,28,,167,121
DEM Joseph R. Biden / Kamala D.Harris,44,11.98%,10,,18,16
"LIB Jo Jorgensen / Jeremy ""Spike"" Cohen",0,0.00%,0,,0,0
GRN Howie Hawkins / Angela Walker,0,0.00%,0,,0,0
Write-In Totals,1,0.28%,0,,0,1
Total Votes Cast,361,100.00%,38,,185,138
US Senator,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP John Cornyn,312,86.39%,29,,165,118
"DEM Mary ""MJ"" Hegar",48,13.06%,9,,19,20
LIB Kerry Douglas McKennon,0,0.00%,0,,0,0
GRN David B. Collins,2,0.56%,0,,2,0
Write-In Totals,0,0.00%,0,,0,0
Total Votes Cast,362,100.00%,38,,186,138
"US Representative, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Michael McCaul,321,89.39%,30,,165,126
DEM Mike Siegel,39,10.61%,8,,20,11
LIB Roy Ericksen,0,0.00%,0,,0,0
Total Votes Cast,360,100.00%,38,,185,137
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
17 Praha,,,,,,
Railroad Commissioner,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
"REP James ""Jim"" Wright",312,87.36%,27,,165,120
DEM Chrysta Castaneda,40,10.96%,10,,15,15
LIB Matt Sterett,4,1.12%,1,,2,1
"GRN Katija ""Kat"" Gruene",2,0.56%,0,,2,0
Total Votes Cast,358,100.00%,38,,184,136
"Chief Justice, Supreme Court",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Nathan Hecht,309,87.25%,24,,165,120
DEM Amy Clark Meachum,42,11.61%,12,,19,11
LIB Mark Ash,4,1.13%,1,,1,2
Total Votes Cast,355,100.00%,37,,185,132
"Justice, Supreme Court, Pl 6",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jane Bland,317,89.52%,29,,166,122
DEM Kathy Cheng,38,10.48%,8,,18,12
Total Votes Cast,355,100.00%,37,,184,134
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
17 Praha,,,,,,
"Justice, Supreme Court, Pl 7",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Boyd,310,88.03%,25,,165,120
DEM Staci Williams,41,11.40%,11,,18,12
LIB William Bryan Strange III,2,0.57%,2,,0,0
Total Votes Cast,353,100.00%,38,,183,132
"Justice, Supreme Court, Pl 8",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Brett Busby,311,88.57%,28,,163,120
DEM Gisela D. Triana,39,10.86%,9,,19,11
LIB Tom Oxford,2,0.57%,1,,0,1
Total Votes Cast,352,100.00%,38,,182,132
"Judge, Ct of Crim App, Pl 3",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Bert Richardson,312,88.86%,26,,165,121
DEM Elizabeth Davis Frizell,40,11.14%,12,,17,11
Total Votes Cast,352,100.00%,38,,182,132
"Judge, Ct of Crim App, Pl 4",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Kevin Patrick Yeary,312,89.88%,29,,165,118
DEM Tina Clinton,36,10.12%,8,,16,12
Total Votes Cast,348,100.00%,37,,181,130
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
17 Praha,,,,,,
"Judge, Ct of Crim App, Pl 9",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP David Newell,311,89.34%,26,,164,121
DEM Brandon Birmingham,38,10.66%,11,,17,10
Total Votes Cast,349,100.00%,37,,181,131
"Member, State BoE, Dist 10",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Tom Maynard,303,86.53%,26,,159,118
DEM Marsha Burnett-Webster,44,12.32%,10,,21,13
LIB Trip Seibold,4,1.15%,1,,1,2
Total Votes Cast,351,100.00%,37,,181,133
"State Senator, Dist 18",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Lois W. Kolkhorst,328,91.60%,32,,166,130
DEM Michael Antalan,31,8.40%,6,,17,8
Total Votes Cast,359,100.00%,38,,183,138
"State Representative, Dist 13",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Ben Leman,332,100.00%,31,,174,127
Total Votes Cast,332,100.00%,31,,174,127
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
17 Praha,,,,,,
"Chief Justice, 3rd Ct of App Dist",,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Jeff Rose,313,89.14%,31,,164,118
DEM Darlene Byrne,39,10.86%,7,,18,14
Total Votes Cast,352,100.00%,38,,182,132
County Attorney,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
DEM Peggy S. Supak,256,100.00%,27,,137,92
Total Votes Cast,256,100.00%,27,,137,92
Sheriff,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Keith Korenek,342,100.00%,35,,176,131
Total Votes Cast,342,100.00%,35,,176,131
County Tax Assessor-Collector,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Rosalinda G. Adamcik,315,100.00%,30,,167,118
Total Votes Cast,315,100.00%,30,,167,118
County Commissioner Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Harvey Berckenhoff,335,100.00%,35,,174,125
Total Votes Cast,335,100.00%,35,,174,126
Summary Results Report,,,,OFFICIAL RESULTS,,126
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
17 Praha,,,,,,
Constable Pct 3,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
REP Robert H. Chambers,333,100.00%,34,,171,128
Total Votes Cast,333,100.00%,34,,171,128
Board of Trustee Position 4 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
Ramon Lopez Jr,135,100.00%,11,,67,57
Total Votes Cast,135,100.00%,11,,67,57
Board of Trustee Position 5 FISD,,,,,,
Vote For 1,,,,,,
,TOTAL,VOTE %,Absentee,,Early Voting,Election Day
LaVerne Dornak,101,67.79%,10,,45,46
Dan Sullivan,48,32.21%,2,,28,18
Total Votes Cast,149,100.00%,12,,73,64
Summary Results Report,,,,OFFICIAL RESULTS,,
2020 General Election,,,,,,
3-Nov-20,,,,Fayette,,
20 Hostyn,,,,,,
President / Vice-President,,,,,,
Vote For 1,,,,,,
