Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_number,Reg_Voters,Race_name,Candidate_name,Party_code,Early_Votes,Election_votes
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #4,Yes,DEM,32,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #4,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #5,Yes,DEM,32,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #5,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #6,Yes,DEM,30,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #6,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #7,Yes,DEM,32,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #7,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #8,Yes,DEM,29,28
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #8,No,DEM,2,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #9,Yes,DEM,29,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #9,No,DEM,3,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #10,Yes,DEM,31,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #10,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #11,Yes,DEM,33,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #11,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #12,Yes,DEM,32,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #12,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,United States Senator,Beto O'Rourke,DEM,36,27
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,United States Senator,Edward Kimbrough,DEM,11,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,United States Senator,Sema Hernandez,DEM,7,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"United States Representative, District No. 27",Ronnie McDonald,DEM,12,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,14,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,9,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"United States Representative, District No. 27",Eric Holguin,DEM,17,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,"Cedric Davis, Sr.",DEM,4,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Adrian Ocegueda,DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Lupe Valdez,DEM,15,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Tom Wakely,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Andrew White,DEM,17,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Grady Yarbrough,DEM,3,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,James Jolly Clark,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Governor,Jeffrey Payne,DEM,4,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Lieutenant Governor,Mike Collier,DEM,34,30
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Lieutenant Governor,Michael Cooper,DEM,17,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Attorney General,Justin Nelson,DEM,48,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Comptroller of Public Accounts,Joi Chevalier,DEM,22,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Comptroller of Public Accounts,Tim Mahoney,DEM,28,27
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Commissioner of the General Land Office,Miguel Suazo,DEM,34,36
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Commissioner of the General Land Office,Tex Morgan,DEM,17,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Commissioner of Agriculture,Kim Olson,DEM,47,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Railroad Commissioner,Roman McAllen,DEM,32,27
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Railroad Commissioner,Chris Spellmon,DEM,18,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,48,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,47,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,47,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,48,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,47,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,36,29
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,16,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,47,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,18,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,33,31
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,47,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,47,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,47,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,County Clerk,Gracie Alaniz-Gonzales,DEM,46,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #1,Yes,DEM,53,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #1,No,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #2,Yes,DEM,50,51
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #2,No,DEM,4,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #3,Yes,DEM,52,48
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #3,No,DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #4,Yes,DEM,52,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #4,No,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #5,Yes,DEM,52,48
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #5,No,DEM,2,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #6,Yes,DEM,54,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #6,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #7,Yes,DEM,54,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #7,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #8,Yes,DEM,47,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #8,No,DEM,7,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #9,Yes,DEM,52,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #9,No,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #10,Yes,DEM,54,49
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #10,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #11,Yes,DEM,49,50
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #11,No,DEM,4,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #12,Yes,DEM,54,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,115,3797,Proposition #12,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,United States Senator,Beto O'Rourke,DEM,48,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,United States Senator,Edward Kimbrough,DEM,3,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,United States Senator,Sema Hernandez,DEM,16,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"United States Representative, District No. 27",Ronnie McDonald,DEM,7,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,22,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,22,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"United States Representative, District No. 27",Eric Holguin,DEM,15,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,"Cedric Davis, Sr.",DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Adrian Ocegueda,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Lupe Valdez,DEM,25,29
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Tom Wakely,DEM,10,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Andrew White,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Grady Yarbrough,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,James Jolly Clark,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Governor,Jeffrey Payne,DEM,3,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Lieutenant Governor,Mike Collier,DEM,33,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Lieutenant Governor,Michael Cooper,DEM,26,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Attorney General,Justin Nelson,DEM,60,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Comptroller of Public Accounts,Joi Chevalier,DEM,31,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Comptroller of Public Accounts,Tim Mahoney,DEM,24,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Commissioner of the General Land Office,Miguel Suazo,DEM,46,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Commissioner of the General Land Office,Tex Morgan,DEM,14,15
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Commissioner of Agriculture,Kim Olson,DEM,55,54
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Railroad Commissioner,Roman McAllen,DEM,32,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Railroad Commissioner,Chris Spellmon,DEM,24,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,54,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,55,55
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,56,54
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,55,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,55,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,46,39
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,16,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,56,56
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,13,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,49,39
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,58,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,54,55
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,58,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,County Clerk,Gracie Alaniz-Gonzales,DEM,57,57
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #1,Yes,DEM,63,61
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #1,No,DEM,3,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #2,Yes,DEM,61,55
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #2,No,DEM,2,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #3,Yes,DEM,62,61
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #3,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #4,Yes,DEM,63,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #4,No,DEM,2,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #5,Yes,DEM,63,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #5,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #6,Yes,DEM,66,60
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #7,Yes,DEM,64,60
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #7,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #8,Yes,DEM,61,57
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #8,No,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #9,Yes,DEM,65,58
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #9,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #10,Yes,DEM,62,60
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #10,No,DEM,3,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #11,Yes,DEM,63,61
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #11,No,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #12,Yes,DEM,65,60
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,116,3940,Proposition #12,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,United States Senator,Beto O'Rourke,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,United States Senator,Edward Kimbrough,DEM,4,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,United States Senator,Sema Hernandez,DEM,9,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"United States Representative, District No. 34",Filemon B. Vela,DEM,10,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,"Cedric Davis, Sr.",DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Adrian Ocegueda,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Lupe Valdez,DEM,5,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Joe Mumbach,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Tom Wakely,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Andrew White,DEM,5,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Grady Yarbrough,DEM,2,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Governor,Jeffrey Payne,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Lieutenant Governor,Mike Collier,DEM,6,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Lieutenant Governor,Michael Cooper,DEM,8,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Attorney General,Justin Nelson,DEM,9,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Comptroller of Public Accounts,Joi Chevalier,DEM,3,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Comptroller of Public Accounts,Tim Mahoney,DEM,11,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Commissioner of the General Land Office,Miguel Suazo,DEM,13,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Commissioner of the General Land Office,Tex Morgan,DEM,2,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Commissioner of Agriculture,Kim Olson,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Railroad Commissioner,Roman McAllen,DEM,10,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Railroad Commissioner,Chris Spellmon,DEM,3,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,10,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,10,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,8,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,7,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,9,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,3,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,11,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,9,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,10,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,County Clerk,Gracie Alaniz-Gonzales,DEM,16,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice of the Peace,
Precinct No. 1",Linda Gaitan,DEM,16,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,"Justice of the Peace,
Precinct No. 1",Yolanda P. Guerrero,DEM,6,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #1,Yes,DEM,15,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #1,No,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #2,Yes,DEM,18,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #2,No,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #3,Yes,DEM,16,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #3,No,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #4,Yes,DEM,16,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #4,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #5,Yes,DEM,15,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #5,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #6,Yes,DEM,16,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #6,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #7,Yes,DEM,18,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #7,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #8,Yes,DEM,14,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #8,No,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #9,Yes,DEM,17,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #9,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #10,Yes,DEM,16,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #10,No,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #11,Yes,DEM,16,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #11,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #12,Yes,DEM,16,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,117,523,Proposition #12,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,United States Senator,Beto O'Rourke,DEM,15,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,United States Senator,Edward Kimbrough,DEM,3,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,United States Senator,Sema Hernandez,DEM,24,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,"United States Representative, District No. 34",Filemon B. Vela,DEM,40,57
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,"Cedric Davis, Sr.",DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Adrian Ocegueda,DEM,3,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Lupe Valdez,DEM,25,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Joe Mumbach,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Tom Wakely,DEM,0,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Andrew White,DEM,4,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Grady Yarbrough,DEM,5,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Governor,Jeffrey Payne,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Lieutenant Governor,Mike Collier,DEM,13,25
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Lieutenant Governor,Michael Cooper,DEM,25,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Attorney General,Justin Nelson,DEM,34,51
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,118,2346,Comptroller of Public Accounts,Joi Chevalier,DEM,17,16
