Political_Subdivision,Election_Date,Election_Name,Total PV Ballots,Total PV Ballots Counted,Precinct_name,Update_count,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,early_ballots,early_votes,early_under_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,251,207,20,35,28,2,216,179,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,2,Quanah Parker,C,2,LIB,251,22,20,35,4,2,216,18,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,3,Judith Sanders-Castro,C,3,GRN,251,2,20,35,1,2,216,1,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,1,REP,251,217,24,35,29,2,216,188,22,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,2,"William Bryan Strange, III",C,2,LIB,251,8,24,35,3,2,216,5,22,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,3,George Joseph Altgelt,C,3,GRN,251,2,24,35,1,2,216,1,22,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,19,19,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,251,212,16,35,26,2,216,186,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,19,19,"State Senator, District 31",,1,2,Steven Gibson,C,2,LIB,251,23,16,35,7,2,216,16,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,20,20,"State Representative, District 88",,1,1,Ken King,C,1,REP,251,217,19,35,28,2,216,189,17,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,20,20,"State Representative, District 88",,1,2,Kerry McKennon,C,2,LIB,251,15,19,35,5,2,216,10,17,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,21,21,"Chief Justice, 7th Court of Appeals District",,1,1,Brian Quinn,C,1,REP,251,216,35,35,32,3,216,184,32,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,22,22,"District Judge, 64th Judicial District",,1,1,Rob Kinkaid,C,1,REP,251,223,28,35,32,3,216,191,25,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,23,23,"District Judge, 242nd Judicial District",,1,1,"Lowell ""Kregg"" Hukill",C,1,REP,251,216,35,35,33,2,216,183,33,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,24,24,County Judge,,1,1,Carroll Gerber,C,1,REP,251,237,14,35,33,2,216,204,12,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,251,129,122,35,20,15,216,109,107,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,251,120,131,35,19,16,216,101,115,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,251,114,120,35,16,15,216,98,105,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,251,17,120,35,4,15,216,13,105,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,29,29,"County Commissioner, Precinct 4",,1,1,Ralph Brockman,C,1,REP,251,234,17,35,35,0,216,199,17,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,251,166,49,35,27,5,216,139,44,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,251,36,49,35,3,5,216,33,44,0
