"BOX 101" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,19 ,
"BOX 101" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"ELECTION DAY" ,19 ,
"BOX 101" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"EARLY VOTING - TS" ,21 ,
"BOX 101" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"EARLY VOTING - OS" ,1 ,
"BOX 101" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"Total" ,41 ,
"BOX 101" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"ELECTION DAY" ,20 ,
"BOX 101" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"EARLY VOTING - TS" ,20 ,
"BOX 101" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"EARLY VOTING - OS" ,1 ,
"BOX 101" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"Total" ,41 ,
"BOX 101" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"ELECTION DAY" ,20 ,
"BOX 101" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"EARLY VOTING - TS" ,21 ,
"BOX 101" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"EARLY VOTING - OS" ,1 ,
"BOX 101" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"Total" ,42 ,
"BOX 101" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"ELECTION DAY" ,20 ,
"BOX 101" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"EARLY VOTING - TS" ,14 ,
"BOX 101" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"EARLY VOTING - OS" ,1 ,
"BOX 101" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"Total" ,35 ,
"BOX 101" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"ELECTION DAY" ,20 ,
"BOX 101" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"EARLY VOTING - TS" ,18 ,
"BOX 101" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"EARLY VOTING - OS" ,1 ,
"BOX 101" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"Total" ,39 ,
"BOX 101" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"ELECTION DAY" ,15 ,
"BOX 101" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"EARLY VOTING - TS" ,16 ,
"BOX 101" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"EARLY VOTING - OS" ,1 ,
"BOX 101" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"Total" ,32 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,30 ,"MICHAEL RAY HARRIS" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,30 ,"MICHAEL RAY HARRIS" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,30 ,"MICHAEL RAY HARRIS" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,60 ,"ATTORNEY GENERAL" ,30 ,"MICHAEL RAY HARRIS" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,10 ,"GLENN HEGAR" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,10 ,"GLENN HEGAR" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,10 ,"GLENN HEGAR" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,10 ,"GLENN HEGAR" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,20 ,"JOI CHEVALIER" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,20 ,"JOI CHEVALIER" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,20 ,"JOI CHEVALIER" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,20 ,"JOI CHEVALIER" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,30 ,"BEN SANDERS" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,30 ,"BEN SANDERS" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,30 ,"BEN SANDERS" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,70 ,"COMPTROLLER OF PUBLIC ACCOUNTS" ,30 ,"BEN SANDERS" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,10 ,"GEORGE P. BUSH" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,10 ,"GEORGE P. BUSH" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,10 ,"GEORGE P. BUSH" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,10 ,"GEORGE P. BUSH" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,20 ,"MIGUEL SUAZO" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,20 ,"MIGUEL SUAZO" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,20 ,"MIGUEL SUAZO" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,20 ,"MIGUEL SUAZO" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,30 ,"MATT PINA" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,30 ,"MATT PINA" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,30 ,"MATT PINA" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,80 ,"COMMISSIONER OF THE GENERAL LAND OFFICE" ,30 ,"MATT PINA" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,10 ,"SID MILLER" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,10 ,"SID MILLER" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,10 ,"SID MILLER" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,10 ,"SID MILLER" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"Total" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 101 - NO S & H" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
