political_subdivision,election_date,election_name,total provision ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #7 Right to Dignity & Respect:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #8 Right to Housing:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #8 Right to Housing:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #9 Right to Vote:,Yes,,1,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #9 Right to Vote:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #11 Immigrant Rights:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #11 Immigrant Rights:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #12 Right to Fair Taxation:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #1 Right to a 21st Century Public Education:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #2 Student Loan Debt:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #2 Student Loan Debt:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #3 Right to Healthcare:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #3 Right to Healthcare:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #4 Right to Economic Security:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #5 National Jobs Program:,Yes,,5,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #5 National Jobs Program:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #7 Right to Dignity & Respect:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #8 Right to Housing:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #8 Right to Housing:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #9 Right to Vote:,Yes,,4,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #9 Right to Vote:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #11 Immigrant Rights:,Yes,,5,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #11 Immigrant Rights:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #12 Right to Fair Taxation:,Yes,,5,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,12,290,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #1 Right to a 21st Century Public Education:,Yes,,29,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #1 Right to a 21st Century Public Education:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #2 Student Loan Debt:,Yes,,28,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #2 Student Loan Debt:,No,,1,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #3 Right to Healthcare:,Yes,,26,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #3 Right to Healthcare:,No,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #4 Right to Economic Security:,Yes,,27,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #4 Right to Economic Security:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #5 National Jobs Program:,Yes,,27,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #5 National Jobs Program:,No,,0,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,25,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #7 Right to Dignity & Respect:,Yes,,27,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #8 Right to Housing:,Yes,,27,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #8 Right to Housing:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #9 Right to Vote:,Yes,,26,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #9 Right to Vote:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,25,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #10 Right to a Fair Criminal Justice System:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #11 Immigrant Rights:,Yes,,25,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #11 Immigrant Rights:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #12 Right to Fair Taxation:,Yes,,25,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,13,1436,Proposition #12 Right to Fair Taxation:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #1 Right to a 21st Century Public Education:,Yes,,16,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #1 Right to a 21st Century Public Education:,No,,0,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #2 Student Loan Debt:,Yes,,15,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #2 Student Loan Debt:,No,,2,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #3 Right to Healthcare:,Yes,,17,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #3 Right to Healthcare:,No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #4 Right to Economic Security:,Yes,,17,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #5 National Jobs Program:,Yes,,16,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #5 National Jobs Program:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,16,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #7 Right to Dignity & Respect:,Yes,,17,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #7 Right to Dignity & Respect:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #8 Right to Housing:,Yes,,15,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #8 Right to Housing:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #9 Right to Vote:,Yes,,17,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #9 Right to Vote:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,16,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #11 Immigrant Rights:,Yes,,16,12
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #11 Immigrant Rights:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #12 Right to Fair Taxation:,Yes,,16,11
Bee County,3/6/2018,2018 Democrat Primary,8,7,14,250,Proposition #12 Right to Fair Taxation:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #1 Right to a 21st Century Public Education:,Yes,,16,16
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #1 Right to a 21st Century Public Education:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #2 Student Loan Debt:,Yes,,12,15
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #2 Student Loan Debt:,No,,3,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #3 Right to Healthcare:,Yes,,12,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #3 Right to Healthcare:,No,,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #4 Right to Economic Security:,Yes,,16,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #5 National Jobs Program:,Yes,,13,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #5 National Jobs Program:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,15,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #7 Right to Dignity & Respect:,Yes,,14,16
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #7 Right to Dignity & Respect:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #8 Right to Housing:,Yes,,12,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #8 Right to Housing:,No,,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #9 Right to Vote:,Yes,,14,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #9 Right to Vote:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,16,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #11 Immigrant Rights:,Yes,,13,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #11 Immigrant Rights:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #12 Right to Fair Taxation:,Yes,,16,17
Bee County,3/6/2018,2018 Democrat Primary,8,7,16,986,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #1 Right to a 21st Century Public Education:,Yes,,39,35
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #2 Student Loan Debt:,Yes,,38,32
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #2 Student Loan Debt:,No,,0,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #3 Right to Healthcare:,Yes,,37,36
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #3 Right to Healthcare:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #4 Right to Economic Security:,Yes,,37,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #4 Right to Economic Security:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #5 National Jobs Program:,Yes,,35,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #5 National Jobs Program:,No,,2,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,38,32
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #7 Right to Dignity & Respect:,Yes,,38,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #7 Right to Dignity & Respect:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #8 Right to Housing:,Yes,,36,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #8 Right to Housing:,No,,2,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #9 Right to Vote:,Yes,,38,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #9 Right to Vote:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,37,34
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #10 Right to a Fair Criminal Justice System:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #11 Immigrant Rights:,Yes,,38,32
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #11 Immigrant Rights:,No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #12 Right to Fair Taxation:,Yes,,38,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,17,1197,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #1 Right to a 21st Century Public Education:,Yes,,23,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #2 Student Loan Debt:,Yes,,23,23
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #2 Student Loan Debt:,No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #3 Right to Healthcare:,Yes,,22,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #3 Right to Healthcare:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #4 Right to Economic Security:,Yes,,20,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #4 Right to Economic Security:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #5 National Jobs Program:,Yes,,22,24
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #5 National Jobs Program:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,23,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #7 Right to Dignity & Respect:,Yes,,20,27
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #8 Right to Housing:,Yes,,19,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #8 Right to Housing:,No,,2,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #9 Right to Vote:,Yes,,23,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #9 Right to Vote:,No,,0,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,19,25
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #11 Immigrant Rights:,Yes,,21,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #11 Immigrant Rights:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #12 Right to Fair Taxation:,Yes,,23,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,18,1594,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #1 Right to a 21st Century Public Education:,Yes,,24,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #1 Right to a 21st Century Public Education:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #2 Student Loan Debt:,Yes,,22,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #2 Student Loan Debt:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #3 Right to Healthcare:,Yes,,22,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #3 Right to Healthcare:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #4 Right to Economic Security:,Yes,,23,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #4 Right to Economic Security:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #5 National Jobs Program:,Yes,,21,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #5 National Jobs Program:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,22,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #7 Right to Dignity & Respect:,Yes,,23,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #7 Right to Dignity & Respect:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #8 Right to Housing:,Yes,,21,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #8 Right to Housing:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #9 Right to Vote:,Yes,,20,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #9 Right to Vote:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,22,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #11 Immigrant Rights:,Yes,,22,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #11 Immigrant Rights:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #12 Right to Fair Taxation:,Yes,,21,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,Proposition #12 Right to Fair Taxation:,No,,1,0
