political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,54,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,District Clerk,REP,Dana Read,34,28
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,District Clerk,REP,Cassandra Tigner,37,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,Attorney General,REP,George P. Bush,8,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,Attorney General,REP,Ken Paxton,31,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,Commissioner of the General Land Office,REP,Tim Westley,11,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,Commissioner of the General Land Office,REP,Dawn Buckingham,26,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,Railroad Commissioner,REP,Wayne Christian,30,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,Railroad Commissioner,REP,Sarah Stogner,7,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,"District Judge, 149th Judicial District",REP,Jessica Pulcher,30,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,6,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,9,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,28,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,District Clerk,REP,Dana Read,23,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,63 - BS2,4226,District Clerk,REP,Cassandra Tigner,13,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,Attorney General,REP,George P. Bush,1,0
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,Attorney General,REP,Ken Paxton,0,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,Commissioner of the General Land Office,REP,Tim Westley,1,0
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,Commissioner of the General Land Office,REP,Dawn Buckingham,0,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,Railroad Commissioner,REP,Wayne Christian,1,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,Railroad Commissioner,REP,Sarah Stogner,0,0
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,"District Judge, 149th Judicial District",REP,Jessica Pulcher,1,0
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,0,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,1,0
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,0,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,District Clerk,REP,Dana Read,1,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,64 - BS4,40,District Clerk,REP,Cassandra Tigner,0,0
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,Attorney General,REP,George P. Bush,29,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,Attorney General,REP,Ken Paxton,107,75
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,Commissioner of the General Land Office,REP,Tim Westley,40,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,Commissioner of the General Land Office,REP,Dawn Buckingham,94,67
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,Railroad Commissioner,REP,Wayne Christian,93,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,Railroad Commissioner,REP,Sarah Stogner,41,29
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,"District Judge, 149th Judicial District",REP,Jessica Pulcher,73,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,54,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,44,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,85,72
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,District Clerk,REP,Dana Read,67,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,65 - BS4,3435,District Clerk,REP,Cassandra Tigner,53,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,Attorney General,REP,George P. Bush,16,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,Attorney General,REP,Ken Paxton,25,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,Commissioner of the General Land Office,REP,Tim Westley,11,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,Commissioner of the General Land Office,REP,Dawn Buckingham,29,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,Railroad Commissioner,REP,Wayne Christian,37,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,Railroad Commissioner,REP,Sarah Stogner,4,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,"District Judge, 149th Judicial District",REP,Jessica Pulcher,31,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,11,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,8,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,34,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,District Clerk,REP,Dana Read,24,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,66 - BS2,4402,District Clerk,REP,Cassandra Tigner,12,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,Attorney General,REP,George P. Bush,9,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,Attorney General,REP,Ken Paxton,13,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,Commissioner of the General Land Office,REP,Tim Westley,3,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,Commissioner of the General Land Office,REP,Dawn Buckingham,16,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,Railroad Commissioner,REP,Wayne Christian,10,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,Railroad Commissioner,REP,Sarah Stogner,11,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,"District Judge, 149th Judicial District",REP,Jessica Pulcher,10,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,8,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,2,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,18,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,District Clerk,REP,Dana Read,14,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,67 - BS2,2590,District Clerk,REP,Cassandra Tigner,6,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,Attorney General,REP,George P. Bush,8,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,Attorney General,REP,Ken Paxton,16,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,Commissioner of the General Land Office,REP,Tim Westley,10,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,Commissioner of the General Land Office,REP,Dawn Buckingham,14,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,Railroad Commissioner,REP,Wayne Christian,18,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,Railroad Commissioner,REP,Sarah Stogner,6,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,"District Judge, 149th Judicial District",REP,Jessica Pulcher,14,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,10,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,5,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,19,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,District Clerk,REP,Dana Read,15,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,68 - BS2,2543,District Clerk,REP,Cassandra Tigner,8,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,Attorney General,REP,George P. Bush,11,2
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,Attorney General,REP,Ken Paxton,16,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,Commissioner of the General Land Office,REP,Tim Westley,7,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,Commissioner of the General Land Office,REP,Dawn Buckingham,20,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,Railroad Commissioner,REP,Wayne Christian,23,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,Railroad Commissioner,REP,Sarah Stogner,4,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,"District Judge, 149th Judicial District",REP,Jessica Pulcher,23,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,4,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,4,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,23,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,District Clerk,REP,Dana Read,11,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,69 - BS2,2431,District Clerk,REP,Cassandra Tigner,15,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,Attorney General,REP,George P. Bush,12,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,Attorney General,REP,Ken Paxton,34,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,Commissioner of the General Land Office,REP,Tim Westley,14,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,Commissioner of the General Land Office,REP,Dawn Buckingham,31,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,Railroad Commissioner,REP,Wayne Christian,33,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,Railroad Commissioner,REP,Sarah Stogner,13,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,"District Judge, 149th Judicial District",REP,Jessica Pulcher,28,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,17,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,6,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,39,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,District Clerk,REP,Dana Read,29,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,70 - BS2,3810,District Clerk,REP,Cassandra Tigner,13,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,Attorney General,REP,George P. Bush,7,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,Attorney General,REP,Ken Paxton,13,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,Commissioner of the General Land Office,REP,Tim Westley,4,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,Commissioner of the General Land Office,REP,Dawn Buckingham,17,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,Railroad Commissioner,REP,Wayne Christian,14,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,Railroad Commissioner,REP,Sarah Stogner,7,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,"District Judge, 149th Judicial District",REP,Jessica Pulcher,16,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,4,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,9,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,11,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,District Clerk,REP,Dana Read,12,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,71 - BS2,1459,District Clerk,REP,Cassandra Tigner,8,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,Attorney General,REP,George P. Bush,8,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,Attorney General,REP,Ken Paxton,16,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,Commissioner of the General Land Office,REP,Tim Westley,5,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,Commissioner of the General Land Office,REP,Dawn Buckingham,19,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,Railroad Commissioner,REP,Wayne Christian,23,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,Railroad Commissioner,REP,Sarah Stogner,1,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,"District Judge, 149th Judicial District",REP,Jessica Pulcher,16,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,8,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,5,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,20,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,District Clerk,REP,Dana Read,15,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,72 - BS2,2489,District Clerk,REP,Cassandra Tigner,9,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,Attorney General,REP,George P. Bush,7,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,Attorney General,REP,Ken Paxton,9,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,Commissioner of the General Land Office,REP,Tim Westley,3,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,Commissioner of the General Land Office,REP,Dawn Buckingham,11,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,Railroad Commissioner,REP,Wayne Christian,9,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,Railroad Commissioner,REP,Sarah Stogner,6,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,"District Judge, 149th Judicial District",REP,Jessica Pulcher,10,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,6,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,4,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,13,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,District Clerk,REP,Dana Read,11,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,73 - BS4,1464,District Clerk,REP,Cassandra Tigner,5,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,Attorney General,REP,George P. Bush,4,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,Attorney General,REP,Ken Paxton,13,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,Commissioner of the General Land Office,REP,Tim Westley,4,2
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,Commissioner of the General Land Office,REP,Dawn Buckingham,13,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,Railroad Commissioner,REP,Wayne Christian,13,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,Railroad Commissioner,REP,Sarah Stogner,4,2
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,"District Judge, 149th Judicial District",REP,Jessica Pulcher,9,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,8,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,4,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,13,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,District Clerk,REP,Dana Read,8,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,74 - BS3,344,District Clerk,REP,Cassandra Tigner,8,2
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,Attorney General,REP,George P. Bush,43,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,Attorney General,REP,Ken Paxton,94,81
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,Commissioner of the General Land Office,REP,Tim Westley,43,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,Commissioner of the General Land Office,REP,Dawn Buckingham,80,62
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,Railroad Commissioner,REP,Wayne Christian,97,65
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,Railroad Commissioner,REP,Sarah Stogner,32,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,"District Judge, 149th Judicial District",REP,Jessica Pulcher,64,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,74,57
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,95,66
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,43,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,District Clerk,REP,Dana Read,53,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,75 - BS3,3324,District Clerk,REP,Cassandra Tigner,84,60
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,Attorney General,REP,George P. Bush,11,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,Attorney General,REP,Ken Paxton,64,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,Commissioner of the General Land Office,REP,Tim Westley,8,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,Commissioner of the General Land Office,REP,Dawn Buckingham,63,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,Railroad Commissioner,REP,Wayne Christian,51,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,Railroad Commissioner,REP,Sarah Stogner,23,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,"District Judge, 149th Judicial District",REP,Jessica Pulcher,52,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,21,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,27,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,43,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,District Clerk,REP,Dana Read,32,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,76 - BS3,1580,District Clerk,REP,Cassandra Tigner,30,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,Attorney General,REP,George P. Bush,31,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,Attorney General,REP,Ken Paxton,106,93
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,Commissioner of the General Land Office,REP,Tim Westley,32,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,Commissioner of the General Land Office,REP,Dawn Buckingham,100,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,Railroad Commissioner,REP,Wayne Christian,104,74
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,Railroad Commissioner,REP,Sarah Stogner,28,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,"District Judge, 149th Judicial District",REP,Jessica Pulcher,83,61
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,47,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,47,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,85,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,District Clerk,REP,Dana Read,66,54
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,77 - BS4,4277,District Clerk,REP,Cassandra Tigner,55,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,78 - BS4,1894,Attorney General,REP,George P. Bush,16,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,78 - BS4,1894,Attorney General,REP,Ken Paxton,56,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,78 - BS4,1894,Commissioner of the General Land Office,REP,Tim Westley,23,12
